Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,49 Mbps,50 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,82 Mbps,83 Mbps,85 Mbps,90 Mbps,92 Mbps,95 Mbps,100 Mbps
BUENOS AIRES,Campana,Campana,6126030,285,,,1,,,,200,,,3,,,400,,,,,17,642,,,,1,,1258,,314,,,197,,,16,,311,,,,,648,,,,,94,,,,,,,,,,,,,11909,,,,1518,,,,,,,364,,,,,,,,,9184
BUENOS AIRES,Campana,Chacras Del Río Luján,6126035,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),6126040,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,2,,,,,,,,,20
BUENOS AIRES,Cañuelas,Alejandro Petión,6134010,2,,,,,,19,,,,,,,,,120,,,,,,,,38,,40,,42,,,50,,,6,,,,,,,61,,,,,,,,,,,,,,,,,,342,,,,16,,,,,,,24,,,,,,,,,255
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,6134030,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Cañuelas,Barrio El Taladro,6134020,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Cañuelas,Cañuelas,6134030,1,,,,1,,35,1,,,,,,1,,334,,,10,,,,,328,,532,,128,,,626,,,6,,1431,,,,,247,,,,,24,,,,,,,,,,,,,3425,,,,119,,,,,,,20,,,,,,,,,1865
BUENOS AIRES,Cañuelas,Gobernador Udaondo,6134040,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Cañuelas,Máximo Paz,6134050,1,,,,,,,,,,,,,,,,,,6,100,,,,,,273,,,,,,,,,,2,,,,,14,,,,,2,,,,,,,,,,,,,34,,,,825,,,,,,,202,,,,,,,,,701
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,,,,2,,,,,,,,,,,,,,,,115,,,,,,118,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,,,,,,,,333,,,59,,,11,,,,,,,,,,5,,20,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Cañuelas,Vicente Casares,6134080,,,,,,,15,,,,,,,,,66,,,,,,,,31,,25,,,,,130,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,,,,,,,,,,,,,,90,,24,,,4,,,,,75,,328,,207,,,129,,,,,2,,,,,535,,,,,4,,,,,,,,,,,,,2480,,,,,,,,,,,,,,,,,,,,323
BUENOS AIRES,Capitán Sarmiento,La Luisa,6140020,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Casares,Cadret,6147020,,,,,,,,5,,,,,,,,,,,,18,,,,19,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,,,,2,,,6,65,,,,,,,,182,,,,1133,,,,1303,,,,509,,,826,,,,,,,,,,5,,,,,3,,,,,,,,,,,,,494,,,,,,,,,,,,,,,,,,,,604
BUENOS AIRES,Carlos Casares,La Sofía,6147060,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070,,,,,,,,,,,,,,,,,,,,20,,,,19,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Casares,Moctezuma,6147080,,,,,,,,,,,,,,124,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095,,,,,,,,1,,,,,,,,,,,,17,,,,16,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Casares,Smith,6147100,,,,,,,,,,,,,,172,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010,1,,,,,,,,,,210,,,403,,11,,,9,153,,,,2,,956,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Tejedor,Colonia Seré,6154020,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Tejedor,Curarú,6154030,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Tejedor,Timote,6154040,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),6154050,,,,,1,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carmen de Areco,Carmen de Areco,6161010,,,,,,,5,,,,,,,903,,53,,,1,,,,,117,,5,,,,,231,,,,,1,,,,,52,,,,,4,,,,,,,,,,,,,1245,,,,,,,,,,,,,3,,,,,,,281
BUENOS AIRES,Carmen de Areco,Pueblo Gouin,6161020,,,,,,,,,,,,,,19,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Carmen de Areco,Tres Sargentos,6161030,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Castelli,Castelli,6168010,,,,2,,,,105,,,173,,,62,,1,,,621,,,95,,24,,193,,104,,,239,,,,,,,,,,662,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,8
BUENOS AIRES,Castelli,Centro Guerrero,6168020,,,,,,,,,,,11,,,4,,,,,19,,,,,,,1,,,,,5,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Castelli,Cerro De La Gloria,6168030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chacabuco,Castilla,6210010,,,,,,,,,,,,,,44,,,,,8,217,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chacabuco,Chacabuco,6210020,,,,,,,25,3,,,,,,2,,254,,,16,3,,,,377,,66,,298,,,367,,,10,,6,,,,,600,,,,,38,,,,,,,,,,,,,5882,,,,,,,,,,,,,,,,,,,,2622
BUENOS AIRES,Chacabuco,O'Higgins,6210040,,,,,,,,,,,,,,112,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chacabuco,Rawson,6210050,,,,,,,,2,,,131,,,1,,,266,,,,,,,101,,,,,,,,23,,,,,,,,,,,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chascomús,Barrio San Cayetano,Sin Datos,,,,,,,,,,,,,,,,,,,,83,,,,,,27,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chascomús,Chascomús,6217010,,,,2,,,38,325,,,,,,727,,627,,,466,1,,,,735,,496,,164,,,856,,,4,,486,,,,,340,,,,,17,,,,,,,,,,,,,4217,,,,,,,,,,,,,,,,,,,,2575
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),6217020,248,,,,,,,75,,2,,,,1492,,2,,,146,130,,,,14,,69,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chivilcoy,Chivilcoy,6224010,1,1,,1,1,,44,5,,,907,,,6,,1085,,,3,3,,1352,,993,,33,,240,,,736,,,6,,14,,,,,562,,,,,25,,,,,,,,,,,,,4918,,,,,,,,,,,,,,,,,,,,3329
BUENOS AIRES,Chivilcoy,Gorostiaga,6224030,,,,,,,,,,,55,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chivilcoy,La Rica,6224040,,,,,,,,,,,,,,4,,,16,,2,11,,27,,8,,10,,3,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chivilcoy,Moquehuá,6224050,,,,,,,,,,,,,,,,,13,,,316,,,,3,,26,,1,,,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chivilcoy,Ramón Biaus,6224060,,,,,,,,,,,,,,6,,,,,3,4,,,,14,,7,,2,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Chivilcoy,San Sebastián,6224070,,,,,,,,,,,,,,38,,,,,2,,,,,5,,,,2,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Colón,Colón,6175010,2414,,,,,,6,,,,,,,1328,,117,,,2,959,,,,258,,6,,46,,,710,,,1,,5,,,,,57,,,,,107,,,,,,,,,,,,,1099,,,,,,,,,,,,,,,,,,,,312
BUENOS AIRES,Colón,Pearson,6175030,,,,,,,,,,,,,,,,,,,,63,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Colón,Sarasa,6175040,,,,,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,6182010,,,,,,,,15,,,6,,,9,,,,,11,27,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,6182020,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,6182025,,,,,,,,10,,,9,,,10,,,,,,28,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),6182030,,,,6,,,111,1,,,,,,3,,454,,,6,,,,,191,,34,,134,,,196,,,12,,7,,,,,333,,,,,18,,,,,,,,,,,,,17232,,,,,,,,,,,,,,,,,,,,2176
BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),6182050,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,6189020,4,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,16,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,6189030,,,,,,,2,,,,1,,,1,,23,,,5,5,,,,120,,9,,42,,,162,,,,,2,,,,,88,,,,,8,,,,,,,,,,,,,747,,,,,,,,,,,,,,,,,,,,189
BUENOS AIRES,Coronel Dorrego,El Perdido  (Est. José A. Guisasola),6189040,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel Dorrego,Oriente,6189070,2,,,,,,,,,,17,,,,,,,,,,,,,48,,528,,,,,37,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel Pringles,Coronel Pringles  (Est. Pringles),6196010,2,,,,,,16,,,,,,,,,119,,,,1679,,,,347,,143,,26,,,376,,,,,11,,,,,,,,,,10,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel Pringles,Indio Rico,6196040,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel Suárez,Coronel Suárez,6203020,,,,,,,16,,,,,,,,,180,,,,,,,,2292,,15,,9,,,302,,,,,4,,,,,115,,,,,413,,,,,,,,,,,,,1769,,,,48,,,,,,,,,,,,,,,,385
BUENOS AIRES,Coronel Suárez,Huanguelén,6203050,,,,,,,,,,,41,,,,,,,,,,,,,371,,8,,,,,107,,,,,1275,,,,,,,,,,49,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel Suárez,Pasman,6203060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Coronel Suárez,San José,6203070,,,,,,,,,,,,,,,,,,,,,,,,,,534,,,,,83,,,,,80,,,,,2,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,5
BUENOS AIRES,Coronel Suárez,Santa María,6203080,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,53,,,,,67,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,1
BUENOS AIRES,Coronel Suárez,Santa Trinidad,6203090,1,,,,,,,,,,,,,,,,,,,,,,,,,412,,,,,65,,,,,69,,,,,5,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,9
BUENOS AIRES,Coronel Suárez,Villa La Arcadia,6203100,2,,,,,,,,,,,,,,,,,,,,,,,92,,,,6,,,47,,,,,6,,,,,,,,,,22,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Daireaux,Daireaux,6231030,,,,,,,4,,,,,,,,,46,244,,,,,,,401,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Daireaux,Salazar,6231060,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Dolores,Dolores,6238010,,,,,,,24,72,,,,,,175,,374,,,61,4151,,,,640,,1383,,212,,,590,,,,,674,,,,,321,,,,,20,,,2,,,,,,,,,,2649,,,,,,,,,,,,,,,,,,,,721
BUENOS AIRES,Dolores,Sevigne,6238020,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Ensenada,Ensenada,6245010,13,,,6,,,22,428,,,112,,,1473,,530,35,,13,282,,46,,565,,75,2,70,1,,498,,,143,,45,,,,2,402,,,,,1659,,,,,,,,,,,,,4800,,,,1143,,,,,,,72,,,,,,,,,3871
BUENOS AIRES,Ensenada,Villa Catela,Sin Datos,4,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Escobar,Belen de Escobar,6252010,43,,,21,1,,9,186,,,261,,,558,,23,,,3,1396,,,,1,,3155,,1,,,88,,,15,,8648,,,,,187,,,,,1886,,,,,,,,,,,,,4470,,,,1606,,,,,,,415,,,,,,,,,4109
BUENOS AIRES,Escobar,El cazador,6252010,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,1,,,,,,,,,,5,,,,,2176,,,,,,,,,,,,,12,,,,379,,,,,,,83,,,,,,,,,285
BUENOS AIRES,Escobar,Garín,6252010,1915,,,3,,,,121,,,11,,,483,,2,,,7,650,,,,26,,1070,,59,,,20,,,5,,312,,,,,64,,,,,1745,,,,,,,,69,,,,,1179,,,,3220,,,,,,,763,,,,,,,,,3621
BUENOS AIRES,Escobar,Ingeniero Maschwitz,6252010,23,,,3,,,3,90,,,21,,,312,,7,,,8,690,,,,1,,626,1,1,,,46,,,6,,82,,,,,95,,,,,962,,,,,,,,,,,,,1091,,,,1363,,,,,,,365,,,,,,,,,1880
BUENOS AIRES,Escobar,Loma Verde,6252010,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,,,,,,,,,,,,,,,,,,,489
BUENOS AIRES,Escobar,Maquinista F. Savio (este),6252010,1,,,,,,,5,,,,,,31,,,,,4,200,,,,,,528,,5,,,33,,,4,,92,,,,,43,,,,,14,,,,,,,,,,,,,461,,,,1265,,,,,,,331,,,,,,,,,1308
BUENOS AIRES,Escobar,Matheu,6252010,2,,,2,,,1,118,,,2,,,153,,1,,,2,370,,,,12,,946,,14,,,52,,,,,224,,,,,10,,,,,2,,,,,,,,,,,,,41,,,,980,,,,,,,216,,,,,,,,,615
BUENOS AIRES,Esteban Echeverría,9 De Abril,6260010,3,,,2,,,18,3,,,13,,,,,266,55,,6,83,,,,73,,309,,,,,27,,,,,,,,,,27,,,,,14,,,,,,,,,,,,,46,,,,2735,,,,,,,536,,,,,,,,,1591
BUENOS AIRES,Esteban Echeverría,Canning,6260010,102,,,,,,2,1,,,,,,,,3,,,2,,,,,3,,18,,9,,,1,,,32,,,,,,,76,,,,,1019,,,,,,,,,,,,,797,,,,275,,,,,,,86,,,,,,,,,1361
BUENOS AIRES,Esteban Echeverría,El Jagüel,6260010,2,,,,,,,1,,,29,,,,,,43,,4,18,,,,,,254,,,,,1,,,,,4,,,,,28,,,,,7,,,,,,,,,,,,,116,,,,2303,,,,,,,525,,,,,,,,,2495
BUENOS AIRES,Esteban Echeverría,Luis Guillón,6260010,3,,,2,,,2,3,,,21,,,1,,1,,,4,33,,,,2,,440,,8,,,1,,,15,,,,,,,141,,,,,1691,,,,,,,,,,,,,1170,,,,1798,,,,,,,380,,,,,,,,,2467
BUENOS AIRES,Esteban Echeverría,Monte Grande,6260010,6,,,14,3,,23,16,,,56,,,8,,112,127,,30,133,,,,69,,1061,,53,,,166,,,116,,5,,,,,351,,,,,24343,,,,,,,,,,,,,3519,,,,8055,,,,,,,1970,,,,,,,,,8832
BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,6260010,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,6266010,,,,,,,,,,,,,,,,,,,,,,,,174,,,,14,,,14,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,1,,,2,,,3,,,,,,,,,31,,,,,,,,109,,,,,,,251,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Exaltación de la Cruz,Los Cardales,6266040,,,,,1,,2,,,,,,,,,,,,20,,,,,,,3649,,,,,,,,,,,,,,,2528,,,,,,,,,,,,,,,,,,788,,,,,,,,,,,,,,,,,,,,181
BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,6266050,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,6266060,,,,,,,,,,,,,,,,,,,,,,,,2268,,246,,98,,,273,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,1,,,2,1,,12,3,,,,,,12,,34,,,,33,,,,61,,77,,,,,59,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
BUENOS AIRES,Ezeiza,Canning,6270010,34,,,1,,,15,,,,,,,1,,55,,,3,1,,,,75,,51,,,,,128,,,3,,3,,,,,69,,,,,943,,,,,,,,,,,,,129,,,,493,,,,,,,136,,,,,,,,,414
BUENOS AIRES,Ezeiza,Carlos Spegazzini,6270010,12,,,1,,,5,1,,,,,,,,36,,,4,321,,,,117,,461,,1,,,357,,,,,117,,,,,86,,,,,12,,,,,,,,,,,,,45,,,,2434,,,,,,,521,,,,,,,,,904
BUENOS AIRES,Ezeiza,José Maria Ezeiza,6270010,16,,,4,1,,17,3,,,1,,,,,392,,,29,1,,,,236,,799,,2,,,150,,,7,,2,,,,,108,,,,,4852,,,,,,,,,,,,,1226,,,,3894,,,,,,,917,,,,,,,,,4232
BUENOS AIRES,Ezeiza,La Unión,6270010,,,,3,,,1,,,,,,,,,4,,,1,519,,,,24,,684,,,,,118,,,5,,178,,,,,53,,,,,8,,,,,,,,,,,,,230,,,,3407,,,,,,,798,,,,,,,,,2277
BUENOS AIRES,Ezeiza,OTROS,Sin Datos,,,,2,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Ezeiza,Tristán Suarez,6270010,7,,,,,,17,1,,,,,,,,371,,,5,538,,,,237,,957,,11,,,390,,,12,,225,,,,,94,,,,,6,,,,,,,,,,,,,939,,,,3535,,,,,,,699,,,,,,,,,2337
BUENOS AIRES,Florencio Varela,Bosques,6274010,,,,,,,3,228,,,38,,,2,,27,,,2,147,,,,27,,659,,,,,20,,,,,68,,,,,43,,,,,2367,,,,,,,,,,,,,184,,,,3825,,,,,,,882,,,,,,,,,1552
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,6274010,1,,,,,,,,,,,,,,,23,,,2,,,,,26,,200,,,,,28,,,,,1,,,,,15,,,,,2155,,,,,,,,,,,,,675,,,,1221,,,,,,,322,,,,,,,,,1090
BUENOS AIRES,Florencio Varela,Florencio Varela,6274010,5,,,134,1,,60,611,,,131,,,88,,114,145,,5,290,,1,,134,,1346,,,,,454,,,,,145,,,,,67,,,,,17617,,,,,,,,,,,,,1766,,,,6762,,,,,,,1609,,,,,,,,,7529
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,6274010,,,,,,,3,,,,,,,,,16,,,1,,,,,8,,372,,,,,5,,,,,,,,,,21,,,,,1,,,,,,,,,,,,,200,,,,2960,,,,,,,716,,,,,,,,,2547
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,6274010,,,,1,,,,,,,,,,,,,,,2510,,,,,,,156,,,,,1,,,,,,,,,,17,,,,,876,,,,,,,,,,,,,34,,,,3087,,,,,,,593,,,,,,,,,294
BUENOS AIRES,Florencio Varela,La Capilla,6274010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Florencio Varela,la rotonda,6274010,,,,,,,,,,,,,,,,,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Florencio Varela,Villa Brown,6274010,,,,,,,,,,,,,,1,,,,,,1,,,,,,4,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,80,,,,50,,,,,,,12,,,,,,,,,134
BUENOS AIRES,Florencio Varela,Villa San Luis,6274010,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,1,,,,,4,,,,,,,,,,,,,,,,,,1,,,,171,,,,,,,51,,,,,,,,,42
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,6274010,,,,,,,1,,,,,,,,,8,,,,,,,,17,,378,,,,,35,,,,,,,,,,10,,,,,159,,,,,,,,,,,,,11,,,,1719,,,,,,,375,,,,,,,,,963
BUENOS AIRES,Florencio Varela,Villa Vatteone,6274010,,,,,,,,,,,,,,,,8,,,,42,,,,9,,223,,,,,13,,,,,15,,,,,46,,,,,275,,,,,,,,,,,,,585,,,,2388,,,,,,,562,,,,,,,,,1409
BUENOS AIRES,Florentino Ameghino,Blaquier,6277010,,,,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,6277020,1,,,,,,,9,,,61,,,1,,,77,,,40,,,,158,,79,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Florentino Ameghino,Porvenir,6277030,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,General Alvarado,Centinela Del Mar,6280005,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
